mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_num_kernels,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
34.943134498596194,4.90483109792134,1.945095133781433,0.3649783054252897,1000,42,"{'num_kernels': 1000, 'random_state': 42}",0.6584814607100039,0.5905971679704246,0.7650353718572832,0.7262707024557395,0.6386875253030638,0.7765989838883668,0.5911534422726183,0.8069782050364575,0.7759535277106725,0.6350617283950617,0.6964818115599692,0.07835380815305136,6
2812.7030272006987,8222.386977493965,4.820005321502686,0.5487112630579165,5000,42,"{'num_kernels': 5000, 'random_state': 42}",0.7188226446054972,0.5831485988834498,0.7991590318610694,0.6999591011042702,0.6577039713397448,0.7702180625956705,0.6428777694797112,0.8640776699029126,0.7786081671978063,0.6329057938965059,0.7147480810866638,0.08321708717935224,1
166.25261220932006,67.86198204245382,10.130954098701476,0.08823753930930564,10000,42,"{'num_kernels': 10000, 'random_state': 42}",0.7037402514722266,0.6298975927649954,0.8283561099095079,0.7458227951374725,0.6668392664509168,0.7589908382332832,0.575917351257157,0.8354614425410514,0.7147533094497873,0.6699326466401081,0.7129711603856506,0.0782741411490017,2
305.0931699991226,4.715265974214951,24.6947301864624,0.600826711073048,20000,42,"{'num_kernels': 20000, 'random_state': 42}",0.7102749484901932,0.6129279509453245,0.8192431286749623,0.6806016237561585,0.6386875253030638,0.7525903346298473,0.5840761180567007,0.8271530207145946,0.7231611410500688,0.6710239651416122,0.7019739756762526,0.07729852535002876,3
469.2023349523544,2.1868370304720806,42.42390484809876,0.8973140710426867,30000,42,"{'num_kernels': 30000, 'random_state': 42}",0.6344347009082367,0.5905971679704246,0.7991590318610694,0.7087378640776699,0.6006546332297021,0.732797561400235,0.5553077187399353,0.8463582406351952,0.7322395444361464,0.6792748192204996,0.6879561282479114,0.08916097668595407,7
712.4049217939377,142.15133296779504,66.63452243804932,5.5710789111899075,40000,42,"{'num_kernels': 40000, 'random_state': 42}",0.6786544509777109,0.5905971679704246,0.8301611767011479,0.6734192417113983,0.648949596688551,0.7635140168351005,0.5553077187399353,0.837111560073854,0.7322395444361464,0.6585828720734349,0.6968537346207704,0.08894069247440568,5
1995.961953496933,2811.597822832013,113.3037350654602,32.92657210261968,50000,42,"{'num_kernels': 50000, 'random_state': 42}",0.6750530674739883,0.6039911689392774,0.8301611767011479,0.6957815826690864,0.6392760510220322,0.7350355720021076,0.5484159427695452,0.8354614425410514,0.7604581765791971,0.6504629629629629,0.6974097143660397,0.08892929973461286,4
