mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_inner_series_length,param_min_interval,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
46.04028828144074,0.876945922516756,1.9076228618621827,0.05119958592359893,60,3,500,42,"{'inner_series_length': 60, 'min_interval': 3, 'n_estimators': 500, 'random_state': 42}",0.7204479645716232,0.672991081288121,0.745852139791087,0.6466155204019282,0.6491041009641219,0.785467078652302,0.5690536283414086,0.9046848512867929,0.9014641736812918,0.674859417451191,0.7270539956429868,0.1043735849555973,4
69.27706189155579,1.126584429157602,2.89820077419281,0.07426457997785757,60,3,750,42,"{'inner_series_length': 60, 'min_interval': 3, 'n_estimators': 750, 'random_state': 42}",0.7334334796560733,0.6875180482947473,0.7321583271097835,0.64244513108717,0.6491041009641219,0.7738263066897192,0.575917351257157,0.8949921569500261,0.892051529334192,0.6830286168521462,0.7264475048195137,0.09861875651279912,6
56.23227968215942,1.7785919836149655,2.21176598072052,0.06983578038346479,60,45,500,42,"{'inner_series_length': 60, 'min_interval': 45, 'n_estimators': 500, 'random_state': 42}",0.7446036650622644,0.7290465892742425,0.7634559700221427,0.6786544509777109,0.592202063282628,0.7475825145728059,0.6205576300721931,0.8671017030081172,0.8748654858074557,0.7036592465714935,0.7321729318651053,0.08699103217326594,1
84.87775979042053,1.7240865991507899,3.3644104480743406,0.08792166221765639,60,45,750,42,"{'inner_series_length': 60, 'min_interval': 45, 'n_estimators': 750, 'random_state': 42}",0.7562898006054912,0.7121425721505519,0.7505384763663052,0.6585703541638179,0.611039785033458,0.7359806173226154,0.6053340636235943,0.8385081885676736,0.8648847435255202,0.7271589486858573,0.7260447550044885,0.08129115194599316,7
58.418356680870055,1.0728932601157677,2.670229458808899,0.05871553940426553,360,3,500,42,"{'inner_series_length': 360, 'min_interval': 3, 'n_estimators': 500, 'random_state': 42}",0.7241719582672455,0.7288461699633753,0.7760841229111015,0.6466155204019282,0.6016369383608038,0.7613920060522003,0.5911534422726183,0.8946015976948467,0.8363625583635959,0.7041600423953365,0.7265024356683052,0.09208961346343265,5
132.33491785526274,83.73755089691105,4.760060381889343,0.3524231895283377,360,3,750,42,"{'inner_series_length': 360, 'min_interval': 3, 'n_estimators': 750, 'random_state': 42}",0.7205757405809123,0.7204479645716232,0.7760841229111015,0.6585703541638179,0.6395762775645368,0.7613920060522003,0.5840761180567007,0.8852455190440627,0.8262803845328118,0.7041600423953365,0.7276408529873104,0.08476132194075472,3
75.74215087890624,1.3000689147629008,3.3557483434677122,0.12855660954359688,360,45,500,42,"{'inner_series_length': 360, 'min_interval': 45, 'n_estimators': 500, 'random_state': 42}",0.7156714340397397,0.6935297711996742,0.7849599727474026,0.6703128724198751,0.6206066079626702,0.7635140168351005,0.6059668486852953,0.8949921569500261,0.8354614425410514,0.716813041005876,0.7301828164386711,0.08666657530569181,2
116.19089992046356,1.62724517072715,5.1485601425170895,0.12311337079510812,360,45,750,42,"{'inner_series_length': 360, 'min_interval': 45, 'n_estimators': 750, 'random_state': 42}",0.7475825145728059,0.6935297711996742,0.7722307827692352,0.650331834384716,0.5826888267237124,0.7546625666686181,0.5986923315457953,0.8949921569500261,0.8262803845328118,0.716813041005876,0.723780421035327,0.09252004883169937,8
